14885	reference service	http://purl.obolibrary.org/obo/SCTID_309018005
14886	indexing of documentation	
14887	document lending	
14888	inter-library loan	
14889	selective dissemination of information	
1489	clothing	http://purl.obolibrary.org/obo/ENVO_02000058
14890	CD-ROM search service	
14891	internet search service	
14892	information clearing-house	
14893	decision-support system	
14894	software development	
14896	information exchange	
14897	relational database	
14898	multispectral scanner	
1490	clothing industry	
14900	pixel	
14902	scene identification	
14903	image processing digital system	
14904	digital image processing technique	
14905	pattern recognition	
14906	mosaic	http://purl.obolibrary.org/obo/MESH_G13.920.590.175.595
14907	image filtering	
14908	image enhancement	http://purl.obolibrary.org/obo/MESH_E01.370.350.600.350
14909	geometric correction	
1491	cloud	http://purl.obolibrary.org/obo/PATO_0000963
14910	image registration	
14911	image classification	
14912	supervised image classification	
14913	unsupervised image classification	
14914	colour composition	
14915	atmospheric correction	
14916	GIS digital system	
14917	GIS digital format	
14918	vector	http://purl.obolibrary.org/obo/SCTID_260529001
14919	point	http://purl.obolibrary.org/obo/ENVO_00000167
14920	line	http://purl.obolibrary.org/obo/SCTID_398008005
14921	polygon	
14922	raster	
14924	GIS digital technique	
14925	interpolation	
14926	gridding	
14927	raster to vector	
14928	vector to raster	
14930	national boundary	
14931	sub-national boundary	
14932	administrative boundary	
14933	geo-referenced data	
14934	geographical projection	
14935	co-ordinate system	
14936	latitude	
14937	longitude	
14938	remote sensing centre	
14939	GIS laboratory	
14940	on-line service	
14947	underground dump	
14949	business economics	
14951	old hazardous site	
14955	outer space (allocation plan)	
14956	deep sea mining	
14957	semi-liquid manure	
14959	electrical goods industry	
14960	services providing company	
14962	restoration of water	
14963	local heat supply	
14964	forwarding agent	
14965	waste avoidance	
14966	natural independence law	
14967	offence against the environment	
14968	provincial/regional law (D)	
14972	road setting	
14973	air quality monitoring	
14974	citizen initiative	
14975	area under stress	
14976	storage (process)	
14982	mountain refuge	
14983	space research	
1499	coagulation	http://purl.obolibrary.org/obo/MESH_D19.461.270
1500	coal	http://purl.obolibrary.org/obo/MESH_G03.230.132.258.108
1502	coal-based energy	
15020	insulating material	
15027	decantation	
15028	wood resource	
15029	fishing fleet	
1503	coal-fired power plant	
15030	emission to air	
15031	air quality impact	
15032	climate change mitigation	
15033	climate change adaptation	
15034	alternative fuel	
15036	material flow	
15038	non-mineral waste	
15039	waste prevention	
15040	other waste	
1505	coal gasification	
1506	coal liquefaction	
1507	coal mining	http://purl.obolibrary.org/obo/ENVO_00002169
1509	coal refining	
151	aerodynamic noise	
1511	coal technology	
1512	coast	http://purl.obolibrary.org/obo/ENVO_00000303
1513	coastal area	
1515	coastal development	
1516	coastal ecosystem	
1517	coastal environment	http://purl.obolibrary.org/obo/SCTID_224817007
1519	coastal erosion	
1520	coastal fishing	
1523	coastal pollution	
1526	coastal water	http://purl.obolibrary.org/obo/ENVO_00002150
1527	coastal zone planning	
1530	coating	http://purl.obolibrary.org/obo/SCTID_228224007
1532	cobalt	http://purl.obolibrary.org/obo/MESH_D01.268.556.185
1536	chemical oxygen demand	
1541	code of practice	
1542	code	
1550	cogeneration	
1553	co-incineration	
1554	coke	http://purl.obolibrary.org/obo/MESH_G03.230.132.258.108.110
1556	cold	http://purl.obolibrary.org/obo/MESH_G03.230.300.100.725.710.300
1559	cold zone ecosystem	
1561	coliform bacterium	
1567	colloid	http://purl.obolibrary.org/obo/MESH_D26.664.255.165
157	aerosol	http://purl.obolibrary.org/obo/ENVO_00010505
1570	colourimetry	
1574	combination effect	
1575	combined cycle-power station	
1576	combined waste water	
1578	combustibility	
1582	combustion engine	
1583	combustion gas	
1584	combustion residue	
1588	commercialisation	
1590	commercial law	
1591	commercial noise	
1594	commercial traffic	
1595	commercial vehicle	
1596	trade waste	
1600	common agricultural policy	
1601	common agreement	
1605	communications	http://purl.obolibrary.org/obo/MESH_G03.850.505.400.800
1616	Community law	
1618	community participation	
1619	community-pays principle	
1622	commuter traffic	
1623	commuting	
1625	compaction	
1628	company policy	
163	aesthetics	
1630	comparative law	
1631	comparative test	
1632	comparison	
1637	compensatory tax	
1639	economic competition	
1641	competitiveness	
1645	complex formation	
1646	complexing agent	
1647	composite pollution	
1649	compost	http://purl.obolibrary.org/obo/ENVO_00002170
1651	compostable waste	
1652	composting	http://purl.obolibrary.org/obo/ENVO_00002170
1653	composting by producer	
1659	compression	http://purl.obolibrary.org/obo/SCTID_300584000
1660	compressor	
167	afforestation	
1673	concentration (value)	
1674	concentration (process)	
1677	concrete	http://purl.obolibrary.org/obo/SCTID_224937007
1679	concrete products industry	
1681	condensation (process)	
1686	conductivity	http://purl.obolibrary.org/obo/SCTID_278252000
1691	congress	
1692	conifer	
1694	coniferous forest	http://purl.obolibrary.org/obo/ENVO_01000433
1700	conservation	
1704	freshwater conservation	
1706	conservation of genetic resources	
1708	conservation of monuments	
171	afterburning	
1712	constitutional law	
1718	construction equipment	
1724	construction noise	
1725	construction of installations	
1728	construction technology	
173	age	http://purl.obolibrary.org/obo/MESH_G07.168
1730	construction with recycled material	
1731	construction work	
1736	consumer behaviour	
1737	consumer goods	
1738	consumer group	
1739	consumer information	
1740	consumer protection	
1742	consumer waste	
1743	consumption	
1745	consumption pattern	
1746	container	http://purl.obolibrary.org/obo/MESH_E05.235
1748	containment (nuclear industry)	
1751	contaminated soil	http://purl.obolibrary.org/obo/ENVO_00002116
1752	contamination	http://purl.obolibrary.org/obo/SCTID_281308007
1759	continuous load	
1761	contour farming	
1762	contract	http://purl.obolibrary.org/obo/SCTID_78558002
1769	controlled burning	
1772	controlled hunting zone	
1774	control measure	
1775	conurbation	
1776	convention	http://purl.obolibrary.org/obo/SCTID_255333006
1777	conventional energy	
1781	cooling	
1782	cooling oil	
1784	cooling tower	
1786	cooling water	
1792	copper	http://purl.obolibrary.org/obo/MESH_D01.268.556.195
1793	coppice	
1796	coral reef	http://purl.obolibrary.org/obo/ENVO_00000150
1799	core meltdown	
1800	cork	http://purl.obolibrary.org/obo/SCTID_13818007
1807	corridor	http://purl.obolibrary.org/obo/SCTID_224720006
1808	corrosion	http://purl.obolibrary.org/obo/MESH_H01.181.529.205
1809	corrosion inhibitor	
1813	cosmetic industry	
1814	cosmic radiation	http://purl.obolibrary.org/obo/MESH_G03.230.300.100.300
1817	cost-benefit	
1818	cost-benefit analysis	
182	agreement (legal)	
1820	cost increase	
1822	cost recovery basis	
1823	cost reduction	
1824	cost	
1825	pollution cost	
1826	national economic costs	
1827	cotton	http://purl.obolibrary.org/obo/SCTID_388442007
183	agreement (contract)	
1846	covering	http://purl.obolibrary.org/obo/SCTID_255334000
185	agricultural biotechnology	
1850	craft	
1854	credit assistance	
186	agricultural building	
1860	criminality	
1862	criminal law	
1864	critical level	
1865	critical load	
1874	crop protection	
1875	crop rotation	
1877	crop waste	
1880	crossing place	
1881	crossing place for animals	
1885	crude oil	
1888	cruising	http://purl.obolibrary.org/obo/SCTID_225530007
1891	crystallisation	
1892	crystallography	http://purl.obolibrary.org/obo/MESH_E05.196.309
1898	cultivated plant	
1899	cultivation	
1902	cultivation method	
1909	cultural development	
191	agricultural ecology	
1911	cultural facility	
1912	cultural heritage	
1915	cultural indicator	
1921	culture (society)	
1926	curriculum	
1928	custom and usage	
1929	customs	
193	agricultural economics	
1930	cutting (forestry)	
1931	cyanate	http://purl.obolibrary.org/obo/MESH_D02.262
1933	cyanide	http://purl.obolibrary.org/obo/MESH_D01.248.497.158.291
194	agricultural effluent	
1941	cyclone	http://purl.obolibrary.org/obo/SCTID_48071004
1946	cytotoxicity	
195	agricultural engineering	http://purl.obolibrary.org/obo/SCTID_16305002
1950	dairy farm	
1951	dairy industry	
1952	dairy product	http://purl.obolibrary.org/obo/ENVO_01000011
1955	dam	http://purl.obolibrary.org/obo/ENVO_00000074
1956	damage	http://purl.obolibrary.org/obo/SCTID_37782003
1958	damage from military manoeuvres	
1959	damage prevention	
1968	hazardous chemical export	
1969	dangerous goods	
197	agricultural equipment	
1970	dangerous goods law	
1971	dangerous goods regulation	
1974	data acquisition	
1975	data analysis	
1979	data base	
1981	data carrier	
1984	data exchange	
1986	data processing	
1988	data protection	
1989	data recording technique	
199	agricultural exploitation	
1992	dating	http://purl.obolibrary.org/obo/MESH_H01.862.200
1993	decay product	
1996	DDT	http://purl.obolibrary.org/obo/MESH_D02.455.526.439.337
20	acceptable risk level	
2000	debt	
2001	debt service	
2002	racking	
2004	deciduous forest	http://purl.obolibrary.org/obo/ENVO_00000109
2005	deciduous tree	
2006	decision	
2009	decision process	
2014	decomposition	
2015	decontamination	http://purl.obolibrary.org/obo/MESH_G03.850.780.325
202	agricultural land	http://purl.obolibrary.org/obo/ENVO_00000077
2020	decree	
2022	deep sea	
2023	deep sea deposit	
2024	deep-sea disposal	
2025	deep sea fishing	
2029	deer	http://purl.obolibrary.org/obo/MESH_B02.649.077.380.373
2035	defoliation	http://purl.obolibrary.org/obo/CHEBI_23582
2036	deforestation	
2039	degradability	
204	agricultural landscape	
2040	degradation	
2041	degradation of natural resources	
2042	degradation product	
2044	degreasing	
2048	de-inking	
2050	delinquency	
2052	delta	http://purl.obolibrary.org/obo/ENVO_00000101
2053	demand	
2055	demographic development	
2056	demographic evolution	
206	agricultural legislation	
2060	demography	http://purl.obolibrary.org/obo/MESH_G03.850.505.400
2062	demolition business	
2064	demolition waste	
2066	demonstrability	http://purl.obolibrary.org/obo/SCTID_10130000
207	agricultural machinery	
2071	denitrification	
2072	denitrification of waste gas	
208	agricultural management	
2083	deposited particulate matter	
2084	deposition	http://purl.obolibrary.org/obo/SCTID_46595003
2088	deregulation	
2098	desalination	
2099	desalination plant	
210	agricultural method	
2103	desert	http://purl.obolibrary.org/obo/ENVO_00000097
2105	desertification	
2109	desertification control	
2115	design (project)	
2117	desk study	
2119	desorption	
212	agricultural pest	
2124	desulphurisation	
2125	desulphurisation of fuel	
2127	detection	http://purl.obolibrary.org/obo/SCTID_10284005
2129	detector	
213	agricultural planning	
2131	detergent	http://purl.obolibrary.org/obo/MESH_D26.866.265
2139	determination method	
2143	detoxification	
2147	developed country	
215	agricultural policy	
2151	developing countries debt	
2152	developing country	
2156	development area	
2158	development model	
2159	development pattern	
216	agricultural pollution	
2160	development planning	
2161	development plan	
2167	dialysis	http://purl.obolibrary.org/obo/MESH_E05.196.353
2173	dictionary	
2175	didactics	
2177	diesel engine	
2179	diesel fuel	http://purl.obolibrary.org/obo/MESH_G03.230.132.258.630.540
2185	diffuse source	
2186	diffusion	http://purl.obolibrary.org/obo/MESH_G06.184.307
2187	digested sludge	
2188	digester	http://purl.obolibrary.org/obo/MESH_G10.261.302
219	agricultural production	
2190	digestion (sewage)	
2195	digital land model	
2196	digitising	
22	access road	
220	agricultural product	
2200	diluted acid	
2207	dioxin	http://purl.obolibrary.org/obo/MESH_D03.383.231
2211	direct discharger	
2212	directive	http://purl.obolibrary.org/obo/SCTID_255512003
2213	disabled person	
2215	disaster	http://purl.obolibrary.org/obo/MESH_G03.230.100
2216	disaster cleanup operation	
2218	disaster contingency plan	
2219	disaster control service	
2220	disaster preparedness	
2221	disaster prevention	
2222	disaster relief	
2226	discharge legislation	
2227	discharge regime	
2232	disease	http://purl.obolibrary.org/obo/ExO_0000079
2233	disease cause	
2237	disinfectant	http://purl.obolibrary.org/obo/MESH_D20.425
2238	disinfection	http://purl.obolibrary.org/obo/MESH_D20.425
224	agricultural storage	
2245	dispersion	http://purl.obolibrary.org/obo/SCTID_86902002
2246	dispersion calculation	
2247	displaced person	
2253	disposal of the dead	
2254	disposal of warfare materials	
2257	dissolution	
2259	dissolved organic carbon	
2260	distillation	
2262	distilling industry	
2263	distortion of competition	
2269	district heating	
2270	district heating plant	
2275	disused military site	
2276	ditch	http://purl.obolibrary.org/obo/ENVO_00000037
2279	DNA	http://purl.obolibrary.org/obo/EO_0007532
2282	document	http://purl.obolibrary.org/obo/SCTID_397934002
2284	documentation	http://purl.obolibrary.org/obo/SCTID_397934002
2285	documentation centre	
2286	document type	http://purl.obolibrary.org/obo/SCTID_397934002
2287	dog	http://purl.obolibrary.org/obo/MESH_B02.649.147.308
229	agricultural waste	http://purl.obolibrary.org/obo/ENVO_01000371
2290	domestic appliance	
2291	domesticated animal	http://purl.obolibrary.org/obo/MESH_B01.030.116
2293	domestic fuel	
2294	domestic fuel oil	
2298	domestic noise	
23	access to culture	
2300	domestic trade	
2301	domestic waste	
2304	domestic waste landfill	
2305	domestic waste water	
2307	dosage	http://purl.obolibrary.org/obo/SCTID_260911001
2308	dose	http://purl.obolibrary.org/obo/ExO_0000076
2309	dose-effect relationship	
2315	draft legislation	
2319	drainage	http://purl.obolibrary.org/obo/MESH_E02.306
232	agriculture	http://purl.obolibrary.org/obo/ENVO_01000311
2323	drainage water	
2324	draught animal	
2326	dredged material	
2327	dredging	
233	agriculture and cattle industry	
2330	olive oil mill wastewater	
2332	drift net fishing	
2333	drilling	http://purl.obolibrary.org/obo/MESH_B02.649.801.400.130.120.610
2336	drilling installation	
2339	drinking water	http://purl.obolibrary.org/obo/ENVO_00003064
2340	drinking water protection area	
2343	drinking water supply	
2344	drinking water treatment	
2347	drought	
235	agriculture framework plan	
2350	drought control	
2352	drug abuse	http://purl.obolibrary.org/obo/MESH_D26.664.878
2354	drug (medicine)	
2358	dry cleaning	http://purl.obolibrary.org/obo/SCTID_771004
2359	dry deposition	
2360	dry farming	
2361	drying	http://purl.obolibrary.org/obo/SCTID_13880007
2363	drying out	
2364	dual economy	
2365	dual waste management	
2367	dumping	http://purl.obolibrary.org/obo/CHEBI_17622
237	agrochemical	http://purl.obolibrary.org/obo/MESH_D26.025
2372	land disposal	
2377	dune	http://purl.obolibrary.org/obo/ENVO_00000170
2380	duration of sunshine	
2381	dust	http://purl.obolibrary.org/obo/ENVO_00002008
2383	dust immission	
2384	dust removal	
2386	registration obligation	
2387	dwelling	
2389	dye	http://purl.obolibrary.org/obo/MESH_D26.600.330
239	agroforestry	
2393	dyke	http://purl.obolibrary.org/obo/ENVO_00000178
2394	dyke reinforcement	
2398	early warning system	
240	agroindustry	
2400	earth's crust	
2402	earthquake	http://purl.obolibrary.org/obo/SCTID_8766005
2405	earth science	
241	agrometeorology	
2415	East-West trade	
2422	EC directive	
2423	EC directive on biocides	
2424	EC directive on packaging	
2425	EC directive on waste disposal	
2426	EC directive on water protection	
2427	EC ecolabel	
243	AIDS	http://purl.obolibrary.org/obo/DOID_635
2434	ecodevelopment	
2440	ecological assessment	
2442	ecological bookkeeping	
245	air	http://purl.obolibrary.org/obo/ENVO_00002005
2456	ecological niche	
2457	ecological parameter	
2461	ecologically sensitive area	
2463	ecological stocktaking	
2469	ecologist movement	
2470	ecology	http://purl.obolibrary.org/obo/MESH_G01.273.248
2476	economic activity	
2477	economical-ecological efficiency	
2478	economic analysis	
2484	economic development	
2490	economic growth	
2493	economic instrument	
2494	economic management instrument	
2497	economic planning	
2498	economic policy	
25	accident	http://purl.obolibrary.org/obo/MESH_G03.850.110
2501	economics	
2505	economic situation	
2508	economic system	
2510	economic theory	
2511	economic trend	
2512	economic viability	
2514	economic zoning	
2516	economy	
2517	eco-paediatrics	
2518	ecophysiology	
2519	ecosystem	http://purl.obolibrary.org/obo/ENVO_00000428
2520	ecosystem analysis	
2522	ecosystem degradation	
2523	ecosystem research	
2525	ecosystem type	http://purl.obolibrary.org/obo/MESH_G03.230.116.300
2527	ecotourism	
2528	ecotoxicity	
2529	ecotoxicological evaluation	
253	aircraft	
2530	ecotoxicology	
2531	ecotype	
2534	EC regulation	
2535	EC regulation on eco-management and audit	
2536	EC regulation on existing chemicals	
2539	edaphology	
2542	edible fat	
2547	education	http://purl.obolibrary.org/obo/ExO_0000041
255	aircraft engine emission	
2554	educational planning	
2555	education policy	
2557	educational system	
256	aircraft noise	
2564	effect on health	
2565	effect on man	
2566	effect on the environment	
2568	research of the effects	
2569	efficiency criterion	
2570	efficiency level	
2571	effluent	
2578	EIA directive	
2579	EIA law	
2580	EIA (local)	
2584	elderly person	http://purl.obolibrary.org/obo/SCTID_105436006
2586	electrical engineering	http://purl.obolibrary.org/obo/SCTID_236300002
2587	electrical industry	
2588	electrical storage device	
2592	electricity	http://purl.obolibrary.org/obo/MESH_G03.230.132.200
2593	electricity company	
2594	electricity consumption	
2595	electricity generation	
2596	electricity generation cost	
2597	electricity supply industry	
2599	electric line	
2601	electric power	
2606	electric power plant	http://purl.obolibrary.org/obo/MESH_H01.671.252.780
2608	electric power supply	
2612	electric vehicle	
2617	electrokinetics	
2618	electrolysis	
262	air movement	http://purl.obolibrary.org/obo/MESH_G03.230.300.100.150.185
2623	electronic material	
2624	electronics	http://purl.obolibrary.org/obo/MESH_H01.288
2625	electronic scrap	
2626	electronic scrap regulation	
2628	electrosmog	
263	air pollutant	http://purl.obolibrary.org/obo/MESH_D05.284.101
2633	electrotechnical equipment	
2634	electrotechnical industry	
2635	element of group 0	
2636	element of group I (alkaline)	
2637	element of group II (alkaline earth metals)	
2638	element of group III	http://purl.obolibrary.org/obo/CHEBI_33317
2639	element of group IV	http://purl.obolibrary.org/obo/CHEBI_33306
2640	element of group V	http://purl.obolibrary.org/obo/CHEBI_33300
2641	element of group VI	http://purl.obolibrary.org/obo/CHEBI_33303
2642	element of group VII	http://purl.obolibrary.org/obo/CHEBI_24473
2643	chemical element	http://purl.obolibrary.org/obo/SCTID_57795002
265	air pollution	http://purl.obolibrary.org/obo/MESH_D05.284.101
2651	emancipation	
2655	emergency law	
2656	emergency plan	
2657	emergency relief	
2658	emergency relief measure	
2661	emergency shelter	
2663	emission	http://purl.obolibrary.org/obo/SCTID_81059003
2665	emission control	
2666	emission data	
2667	emission factor	
2668	emission forecast	
267	airport	http://purl.obolibrary.org/obo/SCTID_257562009
2670	emission reduction	
2671	emission reduction banking	
2672	emission register	
2673	emission situation	
2674	emission source	
2677	emission standard	
2679	emission to water	
2683	employment	http://purl.obolibrary.org/obo/SCTID_394571004
2684	employment and environment	
2687	employment level effect	
2689	emulsification	http://purl.obolibrary.org/obo/SCTID_51982005
2691	emulsion	http://purl.obolibrary.org/obo/ENVO_00010506
2693	encapsulation	http://purl.obolibrary.org/obo/SCTID_59135002
2696	encyclopaedia	
2697	endangered animal species	
270	air quality	
2700	endangered plant species	
2702	endangered species (IUCN)	
2704	groundwater endangering	
2705	endocrine system	http://purl.obolibrary.org/obo/MESH_A06
2706	endocrinology	http://purl.obolibrary.org/obo/MESH_G01.782.323
2707	end-of-pipe technology	
2712	energy	http://purl.obolibrary.org/obo/SCTID_248272003
2713	energy balance	
2714	energy conservation	http://purl.obolibrary.org/obo/SCTID_385688007
2715	energy consumption	
2716	energy conversion	
2718	energy demand	
272	air quality control	
2720	energy dissipation	
2722	energy distribution system	
2723	energy economics	
2724	energy efficiency	
2729	energy legislation	
2730	energy management	
2731	energy market	
2733	energy policy	
2734	energy process	
2735	energy production	
2736	energy recovery	
2738	energy resource	
274	air quality management	
2740	energy saving	
2741	energy source	http://purl.obolibrary.org/obo/SCTID_260754003
2742	energy source material	
2744	energy storage	
2746	energy supply	http://purl.obolibrary.org/obo/MESH_G03.230.132
2747	energy technology	
2748	energy type	http://purl.obolibrary.org/obo/PATO_0001021
2749	energy utilisation	
2751	energy utilisation pattern	
2754	engine	http://purl.obolibrary.org/obo/SCTID_106269003
2756	enlargement programme	
2758	enriched uranium	
2759	enrichment	
2760	adequate food supply	
2766	environmental accident	
2767	environmental accounting	
2769	environmental protection advice	
277	air safety	
2771	environmental anxiety	
2772	environmental sustainable architecture	
2773	environmental aspect of human settlements	
2774	environmental assessment	http://purl.obolibrary.org/obo/SCTID_225342001
2775	environmental assessment criterion	
2776	environmental auditing	
2778	environmental awareness	
2779	environmental balance	
2782	environmental change	
2783	environmental chemicals legislation	
2784	environmental chemistry	
2786	environmental compatibility	
2789	environmental consequence	
279	airspace planning	
2790	environmental conservation	
2793	environmental contingency planning	
2795	environmental control	
2796	environmental cost	
2797	environmental crime	
2798	environmental criminal law	
2799	environmental criterion	
28	accidental release of organisms	
2801	environmental culture	http://purl.obolibrary.org/obo/SCTID_21808008
2802	environmental damage	
2803	environmental data	
2805	environmental development	
281	air temperature	
2810	environmental economy issue	
2811	environmental economics	
2814	environmental education	
2817	environmental enterprise	
2818	environmental ethics	
282	air traffic	
2821	environmental fund	
2823	environmental hazard	http://purl.obolibrary.org/obo/SCTID_21015004
2824	environmental health	http://purl.obolibrary.org/obo/MESH_G02.229
2825	environmental health hazard	
2826	environmental health impact assessment	
2827	environmental health protection	
2828	environmental history	
2829	environmental impact	http://purl.obolibrary.org/obo/MESH_G03.230
2830	environmental impact assessment	
2831	environmental impact of agriculture	
2832	environmental impact of aquaculture	
2833	environmental impact of energy	
2834	environmental impact of fishing	
2835	environmental impact of forestry	
2836	environmental impact of households	
2837	environmental impact of industry	
2838	environmental impact of recreation	
2839	environmental impact of tourism	
2840	environmental impact of transport	
2841	environmental impact statement	
2844	environmental impact study	
2845	environmental incentive	
2847	environmental indicator	
2848	environmental index	
2849	environmental industry	
285	air traffic law	
2850	environmental informatics	
2851	environmental information	
2852	environmental information network	
2853	environmental information system	
2856	environmental investment	
2857	environmentalism	http://purl.obolibrary.org/obo/ENVO_01000254
2859	environmental law	
286	air traffic regulation	
2860	environmental law enforcement	
2862	environmental legislation	
2863	environmental legislation on agriculture	
2864	environmental legislative process	
2865	environmental liability	
2866	environmental licence	
2869	environmentally dangerous substance	
2870	environmental friendly procurement	
2871	environmentally friendly product	
2872	environmentally friendly management	
2873	environmentally related disease	
2874	environmentally responsible behaviour	
2876	environmentally unfriendly firm	
2877	environmental management	
2880	environmental medicine	http://purl.obolibrary.org/obo/MESH_G02.403.776.630.250
2881	environmental misconduct	
2882	environmental monitoring	http://purl.obolibrary.org/obo/MESH_G03.850.460.350.080
2884	environmental noise	
2886	environmental perception	
2887	environmental performance	
2889	environmental planning	
289	air transportation	
2890	environmental plan	
2892	environmental policy	http://purl.obolibrary.org/obo/MESH_G03.230
2893	environmental policy instrument	
2895	environmental pollution	http://purl.obolibrary.org/obo/MESH_D05.284
2896	environmental priority	
2897	environmental programme	
290	air-water interaction	
2900	environmental protection	
2902	environmental protection association	
2903	environmental protection cost	
2905	environmental protection in the enterprise	
2907	environmental protection order	
2909	environmental protection regulation	
2910	environmental protection technology	
2911	environmental psychology	
2912	environmental quality	
2913	environmental quality criterion	
2914	environmental quality objective	
2915	environmental quality standard	
2917	environmental report	
2918	environmental research	
2920	environmental risk assessment	
2921	environmental risk	
2922	environmental science	
2923	environmental security	
2924	environmental specimen bank	
2925	environmental statement (eco-audit)	
2926	environmental statistics	
2927	environmental stock exchange	
2928	environmental subsidy	
2929	environmental target	
293	alarm	
2931	environmental teaching	
2932	environmental technology	
2934	environmental terminology	
2936	environmental training	
2938	environmental economic valuation	
2940	environmental vandalism	
2941	environmental warfare	
2943	environment friendly	http://purl.obolibrary.org/obo/SCTID_224801001
2945	enzyme	http://purl.obolibrary.org/obo/MESH_D08.586
2947	epidemic	http://purl.obolibrary.org/obo/MESH_G03.850.290
2949	epidemiology	http://purl.obolibrary.org/obo/MESH_G02.403.290
2956	equipment	http://purl.obolibrary.org/obo/MESH_E07
2958	equivalent dose	
2960	ergonomics	
2963	erosion	http://purl.obolibrary.org/obo/SCTID_255304005
2964	erosion control	
2969	estuarine biology	
2970	estuarine conservation area	
2972	estuarine ecosystem	
2973	estuarine oceanography	
2974	estuary	http://purl.obolibrary.org/obo/ENVO_00000045
2977	etching	
2978	etching substance	
2979	ether	http://purl.obolibrary.org/obo/MESH_D02.355
298	alcohol	http://purl.obolibrary.org/obo/MESH_D000437
2980	ethics	
2982	ethnology	
30	accident source	
3000	European nature reserve	
3007	eutrophication	http://purl.obolibrary.org/obo/MESH_G04.185.320
3011	evaluation	http://purl.obolibrary.org/obo/MESH_E05.337
3013	evaluation method	
3014	evaluation of technology	
3019	evaporation	
3027	exact science	
3028	excavated hole	
3029	excavation (process)	
303	algal bloom	http://purl.obolibrary.org/obo/ENVO_2000004
3031	excavation heap	
3032	excavation site	
3033	excessive height of chimney stacks	
3040	executive order	
3044	exhaust device	
3045	exhaust gas	
3047	existing chemical	
3049	expenditure	
305	algicide	http://purl.obolibrary.org/obo/SCTID_29455006
3050	experiment	
3054	expert system	
3057	exploration	
3058	explosion	http://purl.obolibrary.org/obo/MESH_G03.230.100.090
3061	explosive	http://purl.obolibrary.org/obo/MESH_G03.230.100.090
3063	export	http://purl.obolibrary.org/obo/SCTID_159645000
3064	export licence	
3065	export of hazardous wastes	
3067	exposure	http://purl.obolibrary.org/obo/SCTID_24932003
3071	expropriation	
3073	extensive cattle farming	
3079	externality	http://purl.obolibrary.org/obo/ExO_0000018
308	alicyclic compound	http://purl.obolibrary.org/obo/SCTID_438465002
3084	extinct species (IUCN)	
3087	extraction	http://purl.obolibrary.org/obo/SCTID_422077001
309	alicyclic hydrocarbon	http://purl.obolibrary.org/obo/MESH_D02.455.426.392
3090	extractive industry	
3097	fabric	
3099	factor market	
3103	factory farming	
3106	faecal bacterium	
311	aliphatic compound	http://purl.obolibrary.org/obo/CHEBI_33653
3110	fallout	
3113	fallow area	
3115	fallow land	
3117	family	http://purl.obolibrary.org/obo/SCTID_255401001
3119	family planning	
312	aliphatic hydrocarbon	http://purl.obolibrary.org/obo/SCTID_117496002
3120	famine	
3122	farm animal	http://purl.obolibrary.org/obo/MESH_B01.030.116
3123	farm building	http://purl.obolibrary.org/obo/SCTID_257610003
313	alkali land	
3130	farm	http://purl.obolibrary.org/obo/ENVO_00000078
3133	fast traffic	
3147	federal law	
3149	fee	
3151	feeding of animals	http://purl.obolibrary.org/obo/ENVO_02000047
3154	fen	http://purl.obolibrary.org/obo/ENVO_00000232
3159	fermentation	http://purl.obolibrary.org/obo/MESH_G06.184.405
3169	fertiliser	http://purl.obolibrary.org/obo/CHEBI_33287
3171	fertiliser law	
3174	fibre	
3175	fibreglass	
3176	field	http://purl.obolibrary.org/obo/ENVO_00000114
3177	field damage	
3178	field experiment	
3179	field study	http://purl.obolibrary.org/obo/EO_0007256
3181	filling material	http://purl.obolibrary.org/obo/SCTID_118417008
3182	filling station	
3183	film	http://purl.obolibrary.org/obo/SCTID_420460001
3184	filter	http://purl.obolibrary.org/obo/SCTID_236312003
3186	filter cake	
319	alkali soil	
3190	filtration	http://purl.obolibrary.org/obo/MESH_E05.196.454
3192	final storage	
3194	finances	
3195	financial assistance	
3196	financial compensation	
3197	financial contribution	
3199	financial instrument	
3200	financial law	
3201	financial market	
3205	financing	
3207	fine	http://purl.obolibrary.org/obo/SCTID_3082000
3209	fine dust	
3212	fire	http://purl.obolibrary.org/obo/MESH_G03.230.100.120
3218	fire precaution	
3219	fireproofing agent	http://purl.obolibrary.org/obo/MESH_D26.439
322	alkane	http://purl.obolibrary.org/obo/MESH_D02.455.326.146
3220	fire protection	
3225	fire safety requirement	
3226	fire service	
3229	firing	http://purl.obolibrary.org/obo/MESH_G03.230.100.120
3232	firm	http://purl.obolibrary.org/obo/SCTID_20583004
3236	fish disease	http://purl.obolibrary.org/obo/MESH_D005393
3237	fishery	http://purl.obolibrary.org/obo/ENVO_00000294
3238	fisheries management	
3241	fishery resource	
3243	fishery economics	
3246	fishery policy	
3252	fish	http://purl.obolibrary.org/obo/MESH_B02.493
3254	fish farming	http://purl.obolibrary.org/obo/ENVO_00000294
3256	fishing	http://purl.obolibrary.org/obo/MESH_B02.493
326	alkyl compound	
3260	fishing industry	
3261	fishing law	
3263	fishing preserve	
3266	fishing vessel	
3269	fish kill	
3273	fish stock	
3274	fish toxicity	
3277	fitting (plumbing)	
3278	fixed schedule of charges	
3281	flag of convenience	
3282	flaring	http://purl.obolibrary.org/obo/PATO_0001785
3283	rapid test	
3287	flavouring	http://purl.obolibrary.org/obo/PATO_0001329
